Host taxid	Host name	pmid	evidence
1213722	Staphylococcus aureus M0660	26200428	VirSorter
1213722	Staphylococcus aureus M0660	26200428	VirSorter
1213723	Staphylococcus aureus M0663	26200428	VirSorter
1213723	Staphylococcus aureus M0663	26200428	VirSorter
1213724	Staphylococcus aureus M0673	26200428	VirSorter
1213724	Staphylococcus aureus M0673	26200428	VirSorter
1213724	Staphylococcus aureus M0673	26200428	VirSorter
1158692	Staphylococcus aureus M0687	26200428	VirSorter
1158692	Staphylococcus aureus M0687	26200428	VirSorter
1158692	Staphylococcus aureus M0687	26200428	VirSorter
1158693	Staphylococcus aureus M0692	26200428	VirSorter
1158693	Staphylococcus aureus M0692	26200428	VirSorter
1158694	Staphylococcus aureus M0719	26200428	VirSorter
1158694	Staphylococcus aureus M0719	26200428	VirSorter
1158695	Staphylococcus aureus M0769	26200428	VirSorter
1158696	Staphylococcus aureus M0770	26200428	VirSorter
1158697	Staphylococcus aureus M0780	26200428	VirSorter
1158697	Staphylococcus aureus M0780	26200428	VirSorter
1158697	Staphylococcus aureus M0780	26200428	VirSorter
1213726	Staphylococcus aureus M0792	26200428	VirSorter
1213726	Staphylococcus aureus M0792	26200428	VirSorter
1158698	Staphylococcus aureus M0799	26200428	VirSorter
1158698	Staphylococcus aureus M0799	26200428	VirSorter
1158698	Staphylococcus aureus M0799	26200428	VirSorter
1213727	Staphylococcus aureus M0822	26200428	VirSorter
1213727	Staphylococcus aureus M0822	26200428	VirSorter
1158699	Staphylococcus aureus M0823	26200428	VirSorter
1158699	Staphylococcus aureus M0823	26200428	VirSorter
1213728	Staphylococcus aureus M0831	26200428	VirSorter
1158700	Staphylococcus aureus M0844	26200428	VirSorter
1213730	Staphylococcus aureus M0877	26200428	VirSorter
1213732	Staphylococcus aureus M0892	26200428	VirSorter
1213733	Staphylococcus aureus M0900	26200428	VirSorter
1213734	Staphylococcus aureus M0927	26200428	VirSorter
1213734	Staphylococcus aureus M0927	26200428	VirSorter
1213734	Staphylococcus aureus M0927	26200428	VirSorter
1158701	Staphylococcus aureus M0934	26200428	VirSorter
1158701	Staphylococcus aureus M0934	26200428	VirSorter
1158702	Staphylococcus aureus M0943	26200428	VirSorter
1158703	Staphylococcus aureus M0944	26200428	VirSorter
1169255	Staphylococcus aureus M0946	26200428	VirSorter
1169256	Staphylococcus aureus M0964	26200428	VirSorter
1169257	Staphylococcus aureus M0978	26200428	VirSorter
1169257	Staphylococcus aureus M0978	26200428	VirSorter
1169258	Staphylococcus aureus M0994	26200428	VirSorter
1158706	Staphylococcus aureus M0999	26200428	VirSorter
1305598	Staphylococcus aureus M1	26200428	VirSorter
1158707	Staphylococcus aureus M1007	26200428	VirSorter
1158708	Staphylococcus aureus M1010	26200428	VirSorter
1158709	Staphylococcus aureus M1015	26200428	VirSorter
1158710	Staphylococcus aureus M1016	26200428	VirSorter
1169259	Staphylococcus aureus M1034	26200428	VirSorter
1158711	Staphylococcus aureus M1036	26200428	VirSorter
1158712	Staphylococcus aureus M1037	26200428	VirSorter
1158712	Staphylococcus aureus M1037	26200428	VirSorter
1158712	Staphylococcus aureus M1037	26200428	VirSorter
1169260	Staphylococcus aureus M1044	26200428	VirSorter
1169260	Staphylococcus aureus M1044	26200428	VirSorter
1303782	Staphylococcus aureus M1060	26200428	VirSorter
1169261	Staphylococcus aureus M1061	26200428	VirSorter
1169261	Staphylococcus aureus M1061	26200428	VirSorter
1169261	Staphylococcus aureus M1061	26200428	VirSorter
1169262	Staphylococcus aureus M1062	26200428	VirSorter
1169262	Staphylococcus aureus M1062	26200428	VirSorter
1158463	Staphylococcus aureus M1063	26200428	VirSorter
1158463	Staphylococcus aureus M1063	26200428	VirSorter
1158463	Staphylococcus aureus M1063	26200428	VirSorter
1158465	Staphylococcus aureus M1064	26200428	VirSorter
1169263	Staphylococcus aureus M1068	26200428	VirSorter
1169263	Staphylococcus aureus M1068	26200428	VirSorter
1158464	Staphylococcus aureus M1076	26200428	VirSorter
1158466	Staphylococcus aureus M1092	26200428	VirSorter
1158467	Staphylococcus aureus M1093	26200428	VirSorter
1158468	Staphylococcus aureus M1095	26200428	VirSorter
1158468	Staphylococcus aureus M1095	26200428	VirSorter
1158469	Staphylococcus aureus M1103	26200428	VirSorter
1169265	Staphylococcus aureus M1109	26200428	VirSorter
1169265	Staphylococcus aureus M1109	26200428	VirSorter
1169265	Staphylococcus aureus M1109	26200428	VirSorter
1158470	Staphylococcus aureus M1119	26200428	VirSorter
1169266	Staphylococcus aureus M1126	26200428	VirSorter
1169266	Staphylococcus aureus M1126	26200428	VirSorter
1169267	Staphylococcus aureus M1142	26200428	VirSorter
1158471	Staphylococcus aureus M1167	26200428	VirSorter
1158471	Staphylococcus aureus M1167	26200428	VirSorter
1158471	Staphylococcus aureus M1167	26200428	VirSorter
1158472	Staphylococcus aureus M1170	26200428	VirSorter
1158472	Staphylococcus aureus M1170	26200428	VirSorter
1158473	Staphylococcus aureus M1188	26200428	VirSorter
1303784	Staphylococcus aureus M1193	26200428	VirSorter
1158474	Staphylococcus aureus M1198	26200428	VirSorter
1158474	Staphylococcus aureus M1198	26200428	VirSorter
1158474	Staphylococcus aureus M1198	26200428	VirSorter
1158475	Staphylococcus aureus M1199	26200428	VirSorter
1158476	Staphylococcus aureus M1215	26200428	VirSorter
1169268	Staphylococcus aureus M1223	26200428	VirSorter
1169269	Staphylococcus aureus M1224	26200428	VirSorter
1303785	Staphylococcus aureus M1228	26200428	VirSorter
1158478	Staphylococcus aureus M1229	26200428	VirSorter
1169270	Staphylococcus aureus M1244	26200428	VirSorter
1158479	Staphylococcus aureus M1248	26200428	VirSorter
1158479	Staphylococcus aureus M1248	26200428	VirSorter
1158479	Staphylococcus aureus M1248	26200428	VirSorter
1158480	Staphylococcus aureus M1253	26200428	VirSorter
1158481	Staphylococcus aureus M1255	26200428	VirSorter
1158481	Staphylococcus aureus M1255	26200428	VirSorter
1169272	Staphylococcus aureus M1275	26200428	VirSorter
1158483	Staphylococcus aureus M1277	26200428	VirSorter
1169273	Staphylococcus aureus M1286	26200428	VirSorter
1158484	Staphylococcus aureus M1291	26200428	VirSorter
1169274	Staphylococcus aureus M1309	26200428	VirSorter
1158487	Staphylococcus aureus M1321	26200428	VirSorter
1158487	Staphylococcus aureus M1321	26200428	VirSorter
1158487	Staphylococcus aureus M1321	26200428	VirSorter
1158488	Staphylococcus aureus M1322	26200428	VirSorter
1158489	Staphylococcus aureus M1359	26200428	VirSorter
1158490	Staphylococcus aureus M1367	26200428	VirSorter
1169275	Staphylococcus aureus M1374	26200428	VirSorter
1169275	Staphylococcus aureus M1374	26200428	VirSorter
1158492	Staphylococcus aureus M1394	26200428	VirSorter
1169276	Staphylococcus aureus M1405	26200428	VirSorter
1303786	Staphylococcus aureus M1407	26200428	VirSorter
1158493	Staphylococcus aureus M1450	26200428	VirSorter
1158493	Staphylococcus aureus M1450	26200428	VirSorter
1158495	Staphylococcus aureus M1462	26200428	VirSorter
1158496	Staphylococcus aureus M1463	26200428	VirSorter
1158496	Staphylococcus aureus M1463	26200428	VirSorter
1303787	Staphylococcus aureus M1466	26200428	VirSorter
1303787	Staphylococcus aureus M1466	26200428	VirSorter
1158497	Staphylococcus aureus M1481	26200428	VirSorter
1169277	Staphylococcus aureus M1510	26200428	VirSorter
1169277	Staphylococcus aureus M1510	26200428	VirSorter
1158498	Staphylococcus aureus M1520	26200428	VirSorter
1158499	Staphylococcus aureus M1521	26200428	VirSorter
1158499	Staphylococcus aureus M1521	26200428	VirSorter
1158500	Staphylococcus aureus M1531	26200428	VirSorter
1158502	Staphylococcus aureus M1544	26200428	VirSorter
1158503	Staphylococcus aureus M1556	26200428	VirSorter
1158503	Staphylococcus aureus M1556	26200428	VirSorter
1158504	Staphylococcus aureus M1563	26200428	VirSorter
1158505	Staphylococcus aureus M1565	26200428	VirSorter
1158505	Staphylococcus aureus M1565	26200428	VirSorter
1158506	Staphylococcus aureus M1578	26200428	VirSorter
1233245	Staphylococcus aureus M2	26200428	VirSorter
1161392	Staphylococcus aureus NN54	26200428	VirSorter
948561	Staphylococcus aureus O11	26200428	VirSorter
948563	Staphylococcus aureus O46	26200428	VirSorter
948563	Staphylococcus aureus O46	26200428	VirSorter
1147034	Staphylococcus aureus PM1	26200428	VirSorter
1147034	Staphylococcus aureus PM1	26200428	VirSorter
1235275	Staphylococcus aureus PPUKM-261-2009	26200428	VirSorter
1235275	Staphylococcus aureus PPUKM-261-2009	26200428	VirSorter
1235276	Staphylococcus aureus PPUKM-332-2009	26200428	VirSorter
1235276	Staphylococcus aureus PPUKM-332-2009	26200428	VirSorter
1235276	Staphylococcus aureus PPUKM-332-2009	26200428	VirSorter
1235277	Staphylococcus aureus PPUKM-377-2009	26200428	VirSorter
1235277	Staphylococcus aureus PPUKM-377-2009	26200428	VirSorter
1235277	Staphylococcus aureus PPUKM-377-2009	26200428	VirSorter
1235277	Staphylococcus aureus PPUKM-377-2009	26200428	VirSorter
1235277	Staphylococcus aureus PPUKM-377-2009	26200428	VirSorter
1235278	Staphylococcus aureus PPUKM-775-2009	26200428	VirSorter
1235278	Staphylococcus aureus PPUKM-775-2009	26200428	VirSorter
273036	Staphylococcus aureus RF122	26200428	VirSorter
1344577	Staphylococcus aureus S1	26200428	VirSorter
1344578	Staphylococcus aureus S130	26200428	VirSorter
1344578	Staphylococcus aureus S130	26200428	VirSorter
1334631	Staphylococcus aureus SA_ST125_MupR	26200428	VirSorter
1336252	Staphylococcus aureus SA16	26200428	VirSorter
1336252	Staphylococcus aureus SA16	26200428	VirSorter
1336252	Staphylococcus aureus SA16	26200428	VirSorter
1336252	Staphylococcus aureus SA16	26200428	VirSorter
1216363	Staphylococcus aureus subsp. aureus 06BA18369	26200428	VirSorter
1216363	Staphylococcus aureus subsp. aureus 06BA18369	26200428	VirSorter
1216363	Staphylococcus aureus subsp. aureus 06BA18369	26200428	VirSorter
1216363	Staphylococcus aureus subsp. aureus 06BA18369	26200428	VirSorter
1137129	Staphylococcus aureus subsp. aureus 091751	26200428	VirSorter
1137129	Staphylococcus aureus subsp. aureus 091751	26200428	VirSorter
1137130	Staphylococcus aureus subsp. aureus 103564	26200428	VirSorter
1137130	Staphylococcus aureus subsp. aureus 103564	26200428	VirSorter
1137130	Staphylococcus aureus subsp. aureus 103564	26200428	VirSorter
1137130	Staphylococcus aureus subsp. aureus 103564	26200428	VirSorter
1137132	Staphylococcus aureus subsp. aureus 112808A	26200428	VirSorter
1137132	Staphylococcus aureus subsp. aureus 112808A	26200428	VirSorter
1123523	Staphylococcus aureus subsp. aureus 11819-97	26200428	VirSorter
1137131	Staphylococcus aureus subsp. aureus 122051	26200428	VirSorter
644279	Staphylococcus aureus subsp. aureus 132	26200428	VirSorter
644279	Staphylococcus aureus subsp. aureus 132	26200428	VirSorter
904723	Staphylococcus aureus subsp. aureus 21172	26200428	VirSorter
904724	Staphylococcus aureus subsp. aureus 21178	26200428	VirSorter
904724	Staphylococcus aureus subsp. aureus 21178	26200428	VirSorter
904724	Staphylococcus aureus subsp. aureus 21178	26200428	VirSorter
904724	Staphylococcus aureus subsp. aureus 21178	26200428	VirSorter
904724	Staphylococcus aureus subsp. aureus 21178	26200428	VirSorter
904724	Staphylococcus aureus subsp. aureus 21178	26200428	VirSorter
904725	Staphylococcus aureus subsp. aureus 21189	26200428	VirSorter
904725	Staphylococcus aureus subsp. aureus 21189	26200428	VirSorter
904726	Staphylococcus aureus subsp. aureus 21193	26200428	VirSorter
904728	Staphylococcus aureus subsp. aureus 21195	26200428	VirSorter
904728	Staphylococcus aureus subsp. aureus 21195	26200428	VirSorter
904728	Staphylococcus aureus subsp. aureus 21195	26200428	VirSorter
904729	Staphylococcus aureus subsp. aureus 21196	26200428	VirSorter
904731	Staphylococcus aureus subsp. aureus 21201	26200428	VirSorter
904731	Staphylococcus aureus subsp. aureus 21201	26200428	VirSorter
904732	Staphylococcus aureus subsp. aureus 21202	26200428	VirSorter
904732	Staphylococcus aureus subsp. aureus 21202	26200428	VirSorter
904732	Staphylococcus aureus subsp. aureus 21202	26200428	VirSorter
904735	Staphylococcus aureus subsp. aureus 21209	26200428	VirSorter
904735	Staphylococcus aureus subsp. aureus 21209	26200428	VirSorter
904738	Staphylococcus aureus subsp. aureus 21235	26200428	VirSorter
904738	Staphylococcus aureus subsp. aureus 21235	26200428	VirSorter
904738	Staphylococcus aureus subsp. aureus 21235	26200428	VirSorter
904739	Staphylococcus aureus subsp. aureus 21236	26200428	VirSorter
904739	Staphylococcus aureus subsp. aureus 21236	26200428	VirSorter
904743	Staphylococcus aureus subsp. aureus 21252	26200428	VirSorter
904745	Staphylococcus aureus subsp. aureus 21262	26200428	VirSorter
904746	Staphylococcus aureus subsp. aureus 21264	26200428	VirSorter
904746	Staphylococcus aureus subsp. aureus 21264	26200428	VirSorter
904749	Staphylococcus aureus subsp. aureus 21269	26200428	VirSorter
904750	Staphylococcus aureus subsp. aureus 21272	26200428	VirSorter
904750	Staphylococcus aureus subsp. aureus 21272	26200428	VirSorter
904753	Staphylococcus aureus subsp. aureus 21282	26200428	VirSorter
904753	Staphylococcus aureus subsp. aureus 21282	26200428	VirSorter
904753	Staphylococcus aureus subsp. aureus 21282	26200428	VirSorter
904753	Staphylococcus aureus subsp. aureus 21282	26200428	VirSorter
904754	Staphylococcus aureus subsp. aureus 21283	26200428	VirSorter
904754	Staphylococcus aureus subsp. aureus 21283	26200428	VirSorter
904754	Staphylococcus aureus subsp. aureus 21283	26200428	VirSorter
904754	Staphylococcus aureus subsp. aureus 21283	26200428	VirSorter
904759	Staphylococcus aureus subsp. aureus 21305	26200428	VirSorter
904760	Staphylococcus aureus subsp. aureus 21310	26200428	VirSorter
904760	Staphylococcus aureus subsp. aureus 21310	26200428	VirSorter
904760	Staphylococcus aureus subsp. aureus 21310	26200428	VirSorter
904767	Staphylococcus aureus subsp. aureus 21333	26200428	VirSorter
904767	Staphylococcus aureus subsp. aureus 21333	26200428	VirSorter
904768	Staphylococcus aureus subsp. aureus 21334	26200428	VirSorter
904768	Staphylococcus aureus subsp. aureus 21334	26200428	VirSorter
904771	Staphylococcus aureus subsp. aureus 21340	26200428	VirSorter
904771	Staphylococcus aureus subsp. aureus 21340	26200428	VirSorter
904771	Staphylococcus aureus subsp. aureus 21340	26200428	VirSorter
904772	Staphylococcus aureus subsp. aureus 21342	26200428	VirSorter
904772	Staphylococcus aureus subsp. aureus 21342	26200428	VirSorter
904772	Staphylococcus aureus subsp. aureus 21342	26200428	VirSorter
904772	Staphylococcus aureus subsp. aureus 21342	26200428	VirSorter
904773	Staphylococcus aureus subsp. aureus 21343	26200428	VirSorter
904773	Staphylococcus aureus subsp. aureus 21343	26200428	VirSorter
904773	Staphylococcus aureus subsp. aureus 21343	26200428	VirSorter
904774	Staphylococcus aureus subsp. aureus 21345	26200428	VirSorter
904774	Staphylococcus aureus subsp. aureus 21345	26200428	VirSorter
585143	Staphylococcus aureus subsp. aureus 55/2053	26200428	VirSorter
585145	Staphylococcus aureus subsp. aureus 65-1322	26200428	VirSorter
585146	Staphylococcus aureus subsp. aureus 68-397	26200428	VirSorter
585146	Staphylococcus aureus subsp. aureus 68-397	26200428	VirSorter
762962	Staphylococcus aureus subsp. aureus ATCC 51811	26200428	VirSorter
762962	Staphylococcus aureus subsp. aureus ATCC 51811	26200428	VirSorter
585148	Staphylococcus aureus subsp. aureus Btn1260	26200428	VirSorter
585149	Staphylococcus aureus subsp. aureus C101	26200428	VirSorter
585149	Staphylococcus aureus subsp. aureus C101	26200428	VirSorter
585150	Staphylococcus aureus subsp. aureus C160	26200428	VirSorter
1331008	Staphylococcus aureus subsp. aureus CBD-635	26200428	VirSorter
1331008	Staphylococcus aureus subsp. aureus CBD-635	26200428	VirSorter
543539	Staphylococcus aureus subsp. aureus CGS01	26200428	VirSorter
543540	Staphylococcus aureus subsp. aureus CGS03	26200428	VirSorter
543540	Staphylococcus aureus subsp. aureus CGS03	26200428	VirSorter
931432	Staphylococcus aureus subsp. aureus CIG1057	26200428	VirSorter
931432	Staphylococcus aureus subsp. aureus CIG1057	26200428	VirSorter
931432	Staphylococcus aureus subsp. aureus CIG1057	26200428	VirSorter
931432	Staphylococcus aureus subsp. aureus CIG1057	26200428	VirSorter
931443	Staphylococcus aureus subsp. aureus CIG1096	26200428	VirSorter
931433	Staphylococcus aureus subsp. aureus CIG1114	26200428	VirSorter
931434	Staphylococcus aureus subsp. aureus CIG1165	26200428	VirSorter
931434	Staphylococcus aureus subsp. aureus CIG1165	26200428	VirSorter
931434	Staphylococcus aureus subsp. aureus CIG1165	26200428	VirSorter
931434	Staphylococcus aureus subsp. aureus CIG1165	26200428	VirSorter
931445	Staphylococcus aureus subsp. aureus CIG1176	26200428	VirSorter
931445	Staphylococcus aureus subsp. aureus CIG1176	26200428	VirSorter
931445	Staphylococcus aureus subsp. aureus CIG1176	26200428	VirSorter
931446	Staphylococcus aureus subsp. aureus CIG1213	26200428	VirSorter
931446	Staphylococcus aureus subsp. aureus CIG1213	26200428	VirSorter
931435	Staphylococcus aureus subsp. aureus CIG1214	26200428	VirSorter
931435	Staphylococcus aureus subsp. aureus CIG1214	26200428	VirSorter
931435	Staphylococcus aureus subsp. aureus CIG1214	26200428	VirSorter
931435	Staphylococcus aureus subsp. aureus CIG1214	26200428	VirSorter
931447	Staphylococcus aureus subsp. aureus CIG1233	26200428	VirSorter
931436	Staphylococcus aureus subsp. aureus CIG1242	26200428	VirSorter
931452	Staphylococcus aureus subsp. aureus CIG1267	26200428	VirSorter
931452	Staphylococcus aureus subsp. aureus CIG1267	26200428	VirSorter
931453	Staphylococcus aureus subsp. aureus CIG149	26200428	VirSorter
931437	Staphylococcus aureus subsp. aureus CIG1500	26200428	VirSorter
931437	Staphylococcus aureus subsp. aureus CIG1500	26200428	VirSorter
931437	Staphylococcus aureus subsp. aureus CIG1500	26200428	VirSorter
931438	Staphylococcus aureus subsp. aureus CIG1605	26200428	VirSorter
931438	Staphylococcus aureus subsp. aureus CIG1605	26200428	VirSorter
931448	Staphylococcus aureus subsp. aureus CIG1612	26200428	VirSorter
931439	Staphylococcus aureus subsp. aureus CIG1750	26200428	VirSorter
931439	Staphylococcus aureus subsp. aureus CIG1750	26200428	VirSorter
931439	Staphylococcus aureus subsp. aureus CIG1750	26200428	VirSorter
931440	Staphylococcus aureus subsp. aureus CIG1769	26200428	VirSorter
931449	Staphylococcus aureus subsp. aureus CIG1770	26200428	VirSorter
931441	Staphylococcus aureus subsp. aureus CIG1835	26200428	VirSorter
931450	Staphylococcus aureus subsp. aureus CIG2018	26200428	VirSorter
931450	Staphylococcus aureus subsp. aureus CIG2018	26200428	VirSorter
931451	Staphylococcus aureus subsp. aureus CIG290	26200428	VirSorter
931442	Staphylococcus aureus subsp. aureus CIG547	26200428	VirSorter
931459	Staphylococcus aureus subsp. aureus CIGC128	26200428	VirSorter
931459	Staphylococcus aureus subsp. aureus CIGC128	26200428	VirSorter
931456	Staphylococcus aureus subsp. aureus CIGC341D	26200428	VirSorter
931456	Staphylococcus aureus subsp. aureus CIGC341D	26200428	VirSorter
931458	Staphylococcus aureus subsp. aureus CIGC348	26200428	VirSorter
1134842	Staphylococcus aureus subsp. aureus CM05	26200428	VirSorter
904795	Staphylococcus aureus subsp. aureus CO-23	26200428	VirSorter
904795	Staphylococcus aureus subsp. aureus CO-23	26200428	VirSorter
93062	Staphylococcus aureus subsp. aureus COL	26200428	VirSorter
1155079	Staphylococcus aureus subsp. aureus DR10	26200428	VirSorter
585153	Staphylococcus aureus subsp. aureus E1410	26200428	VirSorter
685039	Staphylococcus aureus subsp. aureus ED133	26200428	VirSorter
681288	Staphylococcus aureus subsp. aureus ED98	26200428	VirSorter
585154	Staphylococcus aureus subsp. aureus EMRSA16	26200428	VirSorter
1144272	Staphylococcus aureus subsp. aureus GR1	26200428	VirSorter
1144272	Staphylococcus aureus subsp. aureus GR1	26200428	VirSorter
904781	Staphylococcus aureus subsp. aureus IS-105	26200428	VirSorter
904781	Staphylococcus aureus subsp. aureus IS-105	26200428	VirSorter
904781	Staphylococcus aureus subsp. aureus IS-105	26200428	VirSorter
904782	Staphylococcus aureus subsp. aureus IS-111	26200428	VirSorter
904782	Staphylococcus aureus subsp. aureus IS-111	26200428	VirSorter
904782	Staphylococcus aureus subsp. aureus IS-111	26200428	VirSorter
904782	Staphylococcus aureus subsp. aureus IS-111	26200428	VirSorter
904783	Staphylococcus aureus subsp. aureus IS-122	26200428	VirSorter
904784	Staphylococcus aureus subsp. aureus IS-125	26200428	VirSorter
904784	Staphylococcus aureus subsp. aureus IS-125	26200428	VirSorter
904784	Staphylococcus aureus subsp. aureus IS-125	26200428	VirSorter
904784	Staphylococcus aureus subsp. aureus IS-125	26200428	VirSorter
904784	Staphylococcus aureus subsp. aureus IS-125	26200428	VirSorter
904785	Staphylococcus aureus subsp. aureus IS-157	26200428	VirSorter
904785	Staphylococcus aureus subsp. aureus IS-157	26200428	VirSorter
904785	Staphylococcus aureus subsp. aureus IS-157	26200428	VirSorter
904786	Staphylococcus aureus subsp. aureus IS-160	26200428	VirSorter
904787	Staphylococcus aureus subsp. aureus IS-189	26200428	VirSorter
904787	Staphylococcus aureus subsp. aureus IS-189	26200428	VirSorter
904787	Staphylococcus aureus subsp. aureus IS-189	26200428	VirSorter
904787	Staphylococcus aureus subsp. aureus IS-189	26200428	VirSorter
904776	Staphylococcus aureus subsp. aureus IS-24	26200428	VirSorter
904775	Staphylococcus aureus subsp. aureus IS-3	26200428	VirSorter
904777	Staphylococcus aureus subsp. aureus IS-55	26200428	VirSorter
904778	Staphylococcus aureus subsp. aureus IS-88	26200428	VirSorter
904778	Staphylococcus aureus subsp. aureus IS-88	26200428	VirSorter
904778	Staphylococcus aureus subsp. aureus IS-88	26200428	VirSorter
904779	Staphylococcus aureus subsp. aureus IS-91	26200428	VirSorter
904780	Staphylococcus aureus subsp. aureus IS-99	26200428	VirSorter
904792	Staphylococcus aureus subsp. aureus IS-M	26200428	VirSorter
904792	Staphylococcus aureus subsp. aureus IS-M	26200428	VirSorter
904792	Staphylococcus aureus subsp. aureus IS-M	26200428	VirSorter
359787	Staphylococcus aureus subsp. aureus JH1	26200428	VirSorter
359787	Staphylococcus aureus subsp. aureus JH1	26200428	VirSorter
359786	Staphylococcus aureus subsp. aureus JH9	26200428	VirSorter
359786	Staphylococcus aureus subsp. aureus JH9	26200428	VirSorter
869816	Staphylococcus aureus subsp. aureus JKD6159	26200428	VirSorter
1203553	Staphylococcus aureus subsp. aureus KPL1845	26200428	VirSorter
1118959	Staphylococcus aureus subsp. aureus M013	26200428	VirSorter
585156	Staphylococcus aureus subsp. aureus M1015	26200428	VirSorter
585156	Staphylococcus aureus subsp. aureus M1015	26200428	VirSorter
585157	Staphylococcus aureus subsp. aureus M809	26200428	VirSorter
585158	Staphylococcus aureus subsp. aureus M876	26200428	VirSorter
585158	Staphylococcus aureus subsp. aureus M876	26200428	VirSorter
585159	Staphylococcus aureus subsp. aureus M899	26200428	VirSorter
585159	Staphylococcus aureus subsp. aureus M899	26200428	VirSorter
548470	Staphylococcus aureus subsp. aureus MN8	26200428	VirSorter
680649	Staphylococcus aureus subsp. aureus MR1	26200428	VirSorter
680649	Staphylococcus aureus subsp. aureus MR1	26200428	VirSorter
680649	Staphylococcus aureus subsp. aureus MR1	26200428	VirSorter
1137133	Staphylococcus aureus subsp. aureus MRGR3	26200428	VirSorter
1137133	Staphylococcus aureus subsp. aureus MRGR3	26200428	VirSorter
1137133	Staphylococcus aureus subsp. aureus MRGR3	26200428	VirSorter
754025	Staphylococcus aureus subsp. aureus MRSA131	26200428	VirSorter
754026	Staphylococcus aureus subsp. aureus MRSA177	26200428	VirSorter
282458	Staphylococcus aureus subsp. aureus MRSA252	26200428	VirSorter
282459	Staphylococcus aureus subsp. aureus MSSA476	26200428	VirSorter
196620	Staphylococcus aureus subsp. aureus MW2	26200428	VirSorter
93061	Staphylococcus aureus subsp. aureus NCTC 8325	26200428	VirSorter
1169408	Staphylococcus aureus subsp. aureus PSP1996	26200428	VirSorter
1169408	Staphylococcus aureus subsp. aureus PSP1996	26200428	VirSorter
1201010	Staphylococcus aureus subsp. aureus SA957	26200428	VirSorter
523796	Staphylococcus aureus subsp. aureus ST398	26200428	VirSorter
505321	Staphylococcus aureus subsp. aureus str. CF-Marseille	26200428	VirSorter
505321	Staphylococcus aureus subsp. aureus str. CF-Marseille	26200428	VirSorter
505321	Staphylococcus aureus subsp. aureus str. CF-Marseille	26200428	VirSorter
505321	Staphylococcus aureus subsp. aureus str. CF-Marseille	26200428	VirSorter
546342	Staphylococcus aureus subsp. aureus str. JKD6008	26200428	VirSorter
546343	Staphylococcus aureus subsp. aureus str. JKD6009	26200428	VirSorter
1182756	Staphylococcus aureus subsp. aureus str. Newbould 305	26200428	VirSorter
426430	Staphylococcus aureus subsp. aureus str. Newman	26200428	VirSorter
426430	Staphylococcus aureus subsp. aureus str. Newman	26200428	VirSorter
548473	Staphylococcus aureus subsp. aureus TCH60	26200428	VirSorter
548475	Staphylococcus aureus subsp. aureus TCH70	26200428	VirSorter
451515	Staphylococcus aureus subsp. aureus USA300_FPR3757	26200428	VirSorter
451516	Staphylococcus aureus subsp. aureus USA300_TCH1516	26200428	VirSorter
450394	Staphylococcus aureus subsp. aureus USA300_TCH959	26200428	VirSorter
1116214	Staphylococcus aureus subsp. aureus VRS1	26200428	VirSorter
1116214	Staphylococcus aureus subsp. aureus VRS1	26200428	VirSorter
1116214	Staphylococcus aureus subsp. aureus VRS1	26200428	VirSorter
1116223	Staphylococcus aureus subsp. aureus VRS10	26200428	VirSorter
1116223	Staphylococcus aureus subsp. aureus VRS10	26200428	VirSorter
1116224	Staphylococcus aureus subsp. aureus VRS11a	26200428	VirSorter
1116224	Staphylococcus aureus subsp. aureus VRS11a	26200428	VirSorter
1116224	Staphylococcus aureus subsp. aureus VRS11a	26200428	VirSorter
1116225	Staphylococcus aureus subsp. aureus VRS11b	26200428	VirSorter
1116225	Staphylococcus aureus subsp. aureus VRS11b	26200428	VirSorter
1116215	Staphylococcus aureus subsp. aureus VRS2	26200428	VirSorter
1116215	Staphylococcus aureus subsp. aureus VRS2	26200428	VirSorter
1116215	Staphylococcus aureus subsp. aureus VRS2	26200428	VirSorter
1116217	Staphylococcus aureus subsp. aureus VRS4	26200428	VirSorter
1116218	Staphylococcus aureus subsp. aureus VRS5	26200428	VirSorter
1116218	Staphylococcus aureus subsp. aureus VRS5	26200428	VirSorter
1116218	Staphylococcus aureus subsp. aureus VRS5	26200428	VirSorter
1116219	Staphylococcus aureus subsp. aureus VRS6	26200428	VirSorter
1116219	Staphylococcus aureus subsp. aureus VRS6	26200428	VirSorter
1116220	Staphylococcus aureus subsp. aureus VRS7	26200428	VirSorter
1116220	Staphylococcus aureus subsp. aureus VRS7	26200428	VirSorter
1116220	Staphylococcus aureus subsp. aureus VRS7	26200428	VirSorter
1116220	Staphylococcus aureus subsp. aureus VRS7	26200428	VirSorter
1116220	Staphylococcus aureus subsp. aureus VRS7	26200428	VirSorter
1116220	Staphylococcus aureus subsp. aureus VRS7	26200428	VirSorter
1116221	Staphylococcus aureus subsp. aureus VRS8	26200428	VirSorter
1116221	Staphylococcus aureus subsp. aureus VRS8	26200428	VirSorter
1116221	Staphylococcus aureus subsp. aureus VRS8	26200428	VirSorter
1116221	Staphylococcus aureus subsp. aureus VRS8	26200428	VirSorter
1116222	Staphylococcus aureus subsp. aureus VRS9	26200428	VirSorter
585160	Staphylococcus aureus subsp. aureus WBG10049	26200428	VirSorter
1406863	Staphylococcus aureus subsp. aureus Z172	26200428	VirSorter
1278074	Staphylococcus aureus VH221	26200428	VirSorter
